date,variable,seriesNo,value
2021-04-01,Non-Electronic Products,2,12562284.0
2021-04-01,Specialised Machinery,2.0,2141813.0
2021-04-01,Total Chemicals,2.1,4744211.0
2021-04-01,Pharmaceuticals,2.1.1,1486785.0
2021-04-01,Petrochemicals,2.1.2,1535968.0
2021-04-01,Electrical Circuit Apparatus,2.2,220997.3
2021-04-01,Electrical Machinery & Apparatus Nes,2.3,247459.9
2021-05-01,Total Electronic Products,1,3664877.7
2021-05-01,Disk Drives,1.1,62251.8
2021-05-01,PCB Assembled,1.2,218077.0
2021-05-01,Integrated Circuits,1.3,1836929.0
2021-05-01,Personal Computers,1.4,272410.4
2021-05-01,Telecommunications Equipment,1.6,237231.4
2021-05-01,Consumer Electronics,1.7,69519.3
2021-05-01,Parts Of Integrated Circuits,1.8,85704.5
2021-05-01,Diodes And Transistors,1.9,274708.4
2021-05-01,Non-Electronic Products,2,11310965.0
2021-05-01,Specialised Machinery,2.0,1525721.0
2021-05-01,Total Chemicals,2.1,4757202.0
2021-05-01,Pharmaceuticals,2.1.1,1708434.0
2021-05-01,Petrochemicals,2.1.2,1405545.0
2021-05-01,Electrical Circuit Apparatus,2.2,219634.3
2021-05-01,Electrical Machinery & Apparatus Nes,2.3,234782.4
2021-06-01,Total Electronic Products,1,3926856.2
2021-06-01,Disk Drives,1.1,59250.9
2021-06-01,PCB Assembled,1.2,208052.6
2021-06-01,Integrated Circuits,1.3,1744023.9
2021-06-01,Personal Computers,1.4,649932.7
2021-06-01,Telecommunications Equipment,1.6,282102.9
2021-06-01,Consumer Electronics,1.7,64765.1
2021-06-01,Parts Of Integrated Circuits,1.8,87684.8
2021-06-01,Diodes And Transistors,1.9,270054.5
2021-06-01,Non-Electronic Products,2,12346778.0
2021-06-01,Specialised Machinery,2.0,1864201.0
2021-06-01,Total Chemicals,2.1,4755902.0
2021-06-01,Pharmaceuticals,2.1.1,1751711.0
2021-06-01,Petrochemicals,2.1.2,1332878.0
2021-06-01,Electrical Circuit Apparatus,2.2,261896.5
2021-06-01,Electrical Machinery & Apparatus Nes,2.3,258584.2
2021-07-01,Total Electronic Products,1,3709498.4
2021-07-01,Disk Drives,1.1,49304.4
2021-07-01,PCB Assembled,1.2,213870.9
2021-07-01,Integrated Circuits,1.3,1823148.7
2021-07-01,Personal Computers,1.4,405016.7
2021-07-01,Telecommunications Equipment,1.6,248188.9
2021-07-01,Consumer Electronics,1.7,56294.8
2021-07-01,Parts Of Integrated Circuits,1.8,85121.2
2021-07-01,Diodes And Transistors,1.9,260207.0
2021-07-01,Non-Electronic Products,2,12911155.0
2021-07-01,Specialised Machinery,2.0,2221994.0
2021-07-01,Total Chemicals,2.1,5016401.0
2021-07-01,Pharmaceuticals,2.1.1,1875711.0
2021-07-01,Petrochemicals,2.1.2,1465231.0
2021-07-01,Electrical Circuit Apparatus,2.2,239398.2
2021-07-01,Electrical Machinery & Apparatus Nes,2.3,249272.7
2021-08-01,Total Electronic Products,1,4052667.4
2021-08-01,Disk Drives,1.1,67161.9
2021-08-01,PCB Assembled,1.2,223193.1
2021-08-01,Integrated Circuits,1.3,2181795.5
2021-08-01,Personal Computers,1.4,279547.9
2021-08-01,Telecommunications Equipment,1.6,238211.0
2021-08-01,Consumer Electronics,1.7,52914.7
2021-08-01,Parts Of Integrated Circuits,1.8,102136.4
2021-08-01,Diodes And Transistors,1.9,277742.6
2021-08-01,Non-Electronic Products,2,11713847.0
2021-08-01,Specialised Machinery,2.0,1790207.0
2021-08-01,Total Chemicals,2.1,4208183.0
2021-08-01,Pharmaceuticals,2.1.1,1114631.0
2021-08-01,Petrochemicals,2.1.2,1362807.0
2021-08-01,Electrical Circuit Apparatus,2.2,241692.1
2021-08-01,Electrical Machinery & Apparatus Nes,2.3,253216.5
2021-09-01,Total Electronic Products,1,3866667.5
2021-09-01,Disk Drives,1.1,76497.7
2021-09-01,PCB Assembled,1.2,216906.6
2021-09-01,Integrated Circuits,1.3,1939700.5
2021-09-01,Personal Computers,1.4,344150.4
2021-09-01,Telecommunications Equipment,1.6,309768.0
2021-09-01,Consumer Electronics,1.7,47115.8
2021-09-01,Parts Of Integrated Circuits,1.8,80837.4
2021-09-01,Diodes And Transistors,1.9,256102.4
2021-09-01,Non-Electronic Products,2,11882555.0
2021-09-01,Specialised Machinery,2.0,1695979.0
2021-09-01,Total Chemicals,2.1,4188618.0
2021-09-01,Pharmaceuticals,2.1.1,1183783.0
2021-09-01,Petrochemicals,2.1.2,1416542.0
