date,variable,seriesNo,value
2019-07-01,Essential Oils & Resinoids & Perfume Materials; Toilet Polishing & Cleansing Preparations,1.55,1121836.0
2019-07-01,Plastics In Primary Forms,1.57,1450398.0
2019-07-01,Plastics In Non-Primary Forms,1.58,133376.0
2019-07-01,Rubber Manufactures Nes,1.62,91198.0
2019-07-01,"Paper, Paperboard & Articles Of Paper Pulp Of Paper Or Of Paperboard",1.64,173782.0
2019-07-01,"Textile, Yarn, Fabrics Made-Up Articles Nes & Related Products",1.65,73299.0
2019-07-01,Non-Metallic Mineral Manufactures Nes,1.66,289495.0
2019-07-01,Iron & Steel,1.67,268172.0
2019-07-01,Non-Ferrous Metals,1.68,242790.0
2019-07-01,Manufactures Of Metals Nes,1.69,365102.0
2019-07-01,Office Machines & Automatic Data-Processing Machines,1.75,2057775.0
2019-07-01,Telecommunications & Sound-Recording & Reproducing Apparatus & Equipment,1.76,1696808.0
2019-07-01,Electrical Machinery Apparatus & Appliances Nes & Electrical Parts Thereof,1.77,11793666.0
2019-07-01,Articles Of Apparel & Clothing Accessories,1.84,163658.0
2019-07-01,Professional Scientific & Controlling Instruments & Apparatus Nes,1.87,1809380.0
2019-07-01,Photographic Apparatus Equipment & Supplies & Optical Goods Nes; Watches & Clocks,1.88,469331.0
2019-07-01,Miscellaneous Manufactured Articles Nes,1.89,1535165.0
2019-08-01,Total Merchandise Exports,1,45157925.0
2019-08-01,"Fish, Seafood (Excl Marine Mammals) & Preparations",1.4,32618.0
2019-08-01,Vegetables & Fruit,1.6,31039.0
2019-08-01,"Coffee, Tea, Cocoa, Spices & Manufactures",1.8,120254.0
2019-08-01,Beverages,1.11,325036.0
2019-08-01,Tobacco & Manufactures,1.12,128128.0
2019-08-01,Crude Rubber,1.23,141383.0
2019-08-01,Crude Fertilizers & Minerals (Excl Division 56 Coal Petroleum & Precious Stones),1.27,10925.0
2019-08-01,Metalliferous Ores & Metal Scrap,1.28,97945.0
2019-08-01,Crude Animal & Vegetable Materials Nes,1.29,16336.0
2019-08-01,"Coal, Coke & Briquettes",1.32,88.0
2019-08-01,Petroleum & Products & Related Materials,1.33,4640023.0
2019-08-01,Gas,1.34,10758.0
2019-08-01,Oil Bunkers,1.39,2146391.0
2019-08-01,Fixed Vegetable Fats & Oils Crude Refined Or Fractionated,1.42,13032.0
2019-08-01,Animal Or Vegetable Fats & Oils Processed Waxes Of Animal Or Vegetable Origin Inedible Mixtures Or Preparations Of Animal Or Vegetable Fats Or Oils Nes,1.43,5865.0
2019-08-01,Organic Chemicals,1.51,1202357.0
2019-08-01,Medicinal & Pharmaceutical Products,1.54,1068367.0
2019-08-01,Essential Oils & Resinoids & Perfume Materials; Toilet Polishing & Cleansing Preparations,1.55,1239978.0
2019-08-01,Plastics In Primary Forms,1.57,1335030.0
2019-08-01,Plastics In Non-Primary Forms,1.58,141343.0
2019-08-01,Rubber Manufactures Nes,1.62,87097.0
2019-08-01,"Paper, Paperboard & Articles Of Paper Pulp Of Paper Or Of Paperboard",1.64,176982.0
2019-08-01,"Textile, Yarn, Fabrics Made-Up Articles Nes & Related Products",1.65,76393.0
2019-08-01,Non-Metallic Mineral Manufactures Nes,1.66,175714.0
2019-08-01,Iron & Steel,1.67,251962.0
2019-08-01,Non-Ferrous Metals,1.68,240425.0
2019-08-01,Manufactures Of Metals Nes,1.69,343399.0
2019-08-01,Office Machines & Automatic Data-Processing Machines,1.75,1879697.0
2019-08-01,Telecommunications & Sound-Recording & Reproducing Apparatus & Equipment,1.76,1601145.0
2019-08-01,Electrical Machinery Apparatus & Appliances Nes & Electrical Parts Thereof,1.77,12523727.0
2019-08-01,Articles Of Apparel & Clothing Accessories,1.84,171283.0
